COAST,temp,weekday,date,hour
16402.18517,32.1,1,7/18/11,17
16520.83235,33.1,1,7/18/11,18
11476.577,27.1,1,7/19/11,9
11964.32124,27.1,1,7/19/11,10
12407.40798,27.1,1,7/19/11,11
12705.42272,27.1,1,7/19/11,12
12614.8042,27.1,1,7/19/11,13
12547.03089,27.1,1,7/19/11,14
12556.75046,27.1,1,7/19/11,15
12833.54784,27.1,1,7/19/11,16
13365.27679,27.1,1,7/19/11,17
13756.43178,24.1,1,7/19/11,18
11385.37975,26.1,1,7/20/11,9
12426.06054,26.1,1,7/20/11,10
13386.86464,25.1,1,7/20/11,11
14267.63105,26.1,1,7/20/11,12
14749.61967,29.1,1,7/20/11,13
15027.4784,30.1,1,7/20/11,14
15590.36655,28.1,1,7/20/11,15
16069.80412,31.1,1,7/20/11,16
16378.03141,28.1,1,7/20/11,17
16366.75555,32.1,1,7/20/11,18
11627.14665,26.1,1,7/21/11,9
12711.65119,26.1,1,7/21/11,10
13837.50761,26.1,1,7/21/11,11
14857.79761,27.1,1,7/21/11,12
15664.98139,29.1,1,7/21/11,13
16391.50442,30.1,1,7/21/11,14
16972.49582,32.1,1,7/21/11,15
17274.84286,32.1,1,7/21/11,16
17340.16188,34.1,1,7/21/11,17
16980.2722,34.1,1,7/21/11,18
11867.33325,26.1,1,7/22/11,9
12964.97924,26.1,1,7/22/11,10
14050.892,26.1,1,7/22/11,11
14929.6673,28.1,1,7/22/11,12
15525.54559,29.1,1,7/22/11,13
15871.47354,31.1,1,7/22/11,14
15993.07789,32.1,1,7/22/11,15
16140.48243,34.1,1,7/22/11,16
16328.15942,34.1,1,7/22/11,17
16386.8747,28.6,1,7/22/11,18
11309.16316,26.1,0,7/23/11,9
12507.54011,26.1,0,7/23/11,10
13682.18714,26.1,0,7/23/11,11
14707.72345,28.1,0,7/23/11,12
15444.74683,30.1,0,7/23/11,13
16042.80783,31.1,0,7/23/11,14
16528.36427,32.1,0,7/23/11,15
16766.57398,33.1,0,7/23/11,16
16768.9215,34.1,0,7/23/11,17
16595.18609,36.1,0,7/23/11,18
10404.91586,26.1,0,7/24/11,9
11281.89358,26.1,0,7/24/11,10
12347.8409,26.1,0,7/24/11,11
13487.03128,27.1,0,7/24/11,12
14532.45398,28.1,0,7/24/11,13
15331.42562,29.1,0,7/24/11,14
16031.31792,31.1,0,7/24/11,15
16314.78924,33.1,0,7/24/11,16
16245.40021,34.1,0,7/24/11,17
15906.4583,35.1,0,7/24/11,18
11833.05412,26.1,1,7/25/11,9
12809.92989,26.1,1,7/25/11,10
13945.83601,26.1,1,7/25/11,11
14988.97381,27.1,1,7/25/11,12
15863.65795,29.1,1,7/25/11,13
16639.78942,30.1,1,7/25/11,14
17207.75275,31.1,1,7/25/11,15
17432.20982,33.1,1,7/25/11,16
17360.08608,34.1,1,7/25/11,17
16940.6074,34.1,1,7/25/11,18
11899.14107,27.1,1,7/26/11,9
12699.73328,26.1,1,7/26/11,10
13599.70476,26.1,1,7/26/11,11
14553.97718,27.1,1,7/26/11,12
15429.19164,28.1,1,7/26/11,13
16241.21455,29.6,1,7/26/11,14
16960.19396,31.1,1,7/26/11,15
17440.06462,33.1,1,7/26/11,16
17561.41248,34.1,1,7/26/11,17
17346.3542,35.1,1,7/26/11,18
12191.3384,27.1,1,7/27/11,9
13250.07995,27.1,1,7/27/11,10
14359.68778,27.1,1,7/27/11,11
15398.2728,27.1,1,7/27/11,12
16260.02827,29.1,1,7/27/11,13
16895.47249,31.1,1,7/27/11,14
17341.25734,32.1,1,7/27/11,15
17483.64796,34.1,1,7/27/11,16
17274.55827,34.1,1,7/27/11,17
16755.35401,33.1,1,7/27/11,18
12050.49497,27.1,1,7/28/11,9
13158.76349,26.85,1,7/28/11,10
14210.20461,27.1,1,7/28/11,11
15169.21794,28.1,1,7/28/11,12
15833.23642,29.1,1,7/28/11,13
16212.91545,31.1,1,7/28/11,14
16237.92855,32.1,1,7/28/11,15
16407.5049,34.1,1,7/28/11,16
16592.56967,33.1,1,7/28/11,17
16515.601,26.6,1,7/28/11,18
11877.92008,27.1,1,7/29/11,9
12783.62714,27.1,1,7/29/11,10
13354.31641,27.1,1,7/29/11,11
13937.49066,29.1,1,7/29/11,12
14453.60092,29.1,1,7/29/11,13
14923.19169,26.35,1,7/29/11,14
15258.54111,29.6,1,7/29/11,15
15190.9287,30.1,1,7/29/11,16
14818.13808,31.1,1,7/29/11,17
14378.15624,31.1,1,7/29/11,18
10717.48659,26.35,0,7/30/11,9
11874.30679,26.1,0,7/30/11,10
13025.10228,26.1,0,7/30/11,11
13947.43153,27.1,0,7/30/11,12
14594.92765,27.35,0,7/30/11,13
15084.57379,30.1,0,7/30/11,14
15506.27229,31.1,0,7/30/11,15
15802.11123,32.1,0,7/30/11,16
15907.61159,33.1,0,7/30/11,17
15794.11087,33.1,0,7/30/11,18
10083.7718,25.1,0,7/31/11,9
11179.70474,25.1,0,7/31/11,10
12351.18874,24.1,0,7/31/11,11
13547.51364,27.1,0,7/31/11,12
14568.99698,29.1,0,7/31/11,13
15343.17269,30.1,0,7/31/11,14
16038.80639,31.1,0,7/31/11,15
16475.74686,33.1,0,7/31/11,16
16664.61952,33.1,0,7/31/11,17
16655.95108,34.1,0,7/31/11,18
11869.67562,26.1,1,8/1/11,9
12867.44815,26.1,1,8/1/11,10
14040.82067,26.1,1,8/1/11,11
15144.1205,27.1,1,8/1/11,12
16109.94511,28.1,1,8/1/11,13
16999.92161,30.1,1,8/1/11,14
17700.7175,32.1,1,8/1/11,15
18007.0091,33.1,1,8/1/11,16
18136.80666,34.1,1,8/1/11,17
18042.85844,36.1,1,8/1/11,18
12207.7968,27.1,1,8/2/11,9
13250.34042,26.1,1,8/2/11,10
14374.26646,26.1,1,8/2/11,11
15369.27003,30.1,1,8/2/11,12
16210.82606,32.1,1,8/2/11,13
17027.40183,31.1,1,8/2/11,14
17736.95529,32.1,1,8/2/11,15
18098.10608,33.1,1,8/2/11,16
18203.39295,34.1,1,8/2/11,17
18067.17755,35.1,1,8/2/11,18
12363.10833,26.1,1,8/3/11,9
13398.6903,26.1,1,8/3/11,10
14523.08115,26.1,1,8/3/11,11
15558.22895,27.1,1,8/3/11,12
16445.96613,29.1,1,8/3/11,13
17142.37244,31.1,1,8/3/11,14
17824.6048,32.1,1,8/3/11,15
18233.96369,33.1,1,8/3/11,16
18389.09124,34.1,1,8/3/11,17
18248.73325,35.1,1,8/3/11,18
12213.13124,26.1,1,8/4/11,9
13317.56254,26.1,1,8/4/11,10
14504.03618,25.1,1,8/4/11,11
15555.98311,27.1,1,8/4/11,12
16390.65855,29.1,1,8/4/11,13
17145.51045,30.6,1,8/4/11,14
17718.61421,32.1,1,8/4/11,15
17956.36712,33.1,1,8/4/11,16
17959.29552,35.1,1,8/4/11,17
17755.32337,36.1,1,8/4/11,18
12254.90929,26.1,1,8/5/11,9
13299.76878,26.1,1,8/5/11,10
14418.88798,26.1,1,8/5/11,11
15472.64596,28.1,1,8/5/11,12
16337.92884,29.1,1,8/5/11,13
17137.16956,31.1,1,8/5/11,14
17729.32406,33.1,1,8/5/11,15
18098.70087,34.1,1,8/5/11,16
18199.25081,34.1,1,8/5/11,17
17958.75109,36.1,1,8/5/11,18
11656.81227,27.1,0,8/6/11,9
12823.18789,27.1,0,8/6/11,10
13972.6045,27.1,0,8/6/11,11
15036.87936,28.1,0,8/6/11,12
15816.68031,29.1,0,8/6/11,13
16451.78995,31.1,0,8/6/11,14
16992.35032,33.1,0,8/6/11,15
17311.63097,34.1,0,8/6/11,16
17393.91405,34.1,0,8/6/11,17
17186.95302,36.1,0,8/6/11,18
11094.12743,27.1,0,8/7/11,9
12205.19839,27.1,0,8/7/11,10
13358.62671,27.1,0,8/7/11,11
14395.66071,28.1,0,8/7/11,12
15255.08386,29.1,0,8/7/11,13
15939.34979,31.1,0,8/7/11,14
16604.71819,33.1,0,8/7/11,15
16984.6928,33.1,0,8/7/11,16
17089.29248,34.1,0,8/7/11,17
16970.96059,36.1,0,8/7/11,18
12517.02325,27.1,1,8/8/11,9
13609.8288,26.1,1,8/8/11,10
14780.39759,26.1,1,8/8/11,11
15813.88148,27.1,1,8/8/11,12
16717.72383,29.1,1,8/8/11,13
17483.91445,32.1,1,8/8/11,14
18100.44407,33.1,1,8/8/11,15
18395.69086,34.1,1,8/8/11,16
18335.74074,36.1,1,8/8/11,17
18020.0359,37.1,1,8/8/11,18
12783.12369,26.1,1,8/9/11,9
13816.93495,26.1,1,8/9/11,10
14962.57874,27.1,1,8/9/11,11
16037.50881,28.1,1,8/9/11,12
16881.84123,30.1,1,8/9/11,13
17578.49639,31.1,1,8/9/11,14
18193.44914,33.1,1,8/9/11,15
18469.57197,35.1,1,8/9/11,16
18432.23149,36.1,1,8/9/11,17
18240.93249,36.1,1,8/9/11,18
12735.29854,27.1,1,8/10/11,9
13777.2813,27.1,1,8/10/11,10
14902.57365,27.1,1,8/10/11,11
15952.25085,28.1,1,8/10/11,12
16854.16229,30.1,1,8/10/11,13
17628.61109,31.1,1,8/10/11,14
18260.7245,33.1,1,8/10/11,15
18549.24,35.1,1,8/10/11,16
18464.1319,36.1,1,8/10/11,17
18183.61274,37.1,1,8/10/11,18
12743.29159,27.1,1,8/11/11,9
13744.918,27.1,1,8/11/11,10
14868.00484,27.1,1,8/11/11,11
16019.31783,28.1,1,8/11/11,12
16946.14963,30.1,1,8/11/11,13
17683.53689,31.1,1,8/11/11,14
18123.97935,34.1,1,8/11/11,15
18324.64398,35.1,1,8/11/11,16
18402.33848,36.1,1,8/11/11,17
18261.73693,38.1,1,8/11/11,18
12478.56888,27.1,1,8/12/11,9
13476.20434,27.1,1,8/12/11,10
14567.00847,27.1,1,8/12/11,11
15640.48504,27.1,1,8/12/11,12
16496.87348,29.1,1,8/12/11,13
17315.06817,31.1,1,8/12/11,14
18017.58195,33.1,1,8/12/11,15
18404.11783,34.1,1,8/12/11,16
18457.47546,36.1,1,8/12/11,17
18119.76963,36.1,1,8/12/11,18
11572.53274,26.1,0,8/13/11,9
12667.73107,26.1,0,8/13/11,10
13760.49029,26.1,0,8/13/11,11
14764.09513,27.1,0,8/13/11,12
15596.84807,29.1,0,8/13/11,13
16198.104,30.6,0,8/13/11,14
16563.04174,31.1,0,8/13/11,15
16569.39837,34.1,0,8/13/11,16
16330.667,36.1,0,8/13/11,17
16132.97853,36.1,0,8/13/11,18
10883.93678,27.1,0,8/14/11,9
12017.46773,27.1,0,8/14/11,10
13280.39027,26.1,0,8/14/11,11
14479.07557,27.1,0,8/14/11,12
15521.71901,29.1,0,8/14/11,13
16206.94786,30.6,0,8/14/11,14
16748.49649,32.1,0,8/14/11,15
16703.35269,33.6,0,8/14/11,16
16009.99282,34.1,0,8/14/11,17
15306.19905,36.1,0,8/14/11,18
12155.00248,27.1,1,8/15/11,9
13186.12071,26.1,1,8/15/11,10
14364.38547,26.1,1,8/15/11,11
15457.62372,27.1,1,8/15/11,12
16446.63094,29.1,1,8/15/11,13
17316.50729,31.1,1,8/15/11,14
17981.66864,31.1,1,8/15/11,15
18336.406,34.1,1,8/15/11,16
18258.96755,34.1,1,8/15/11,17
17740.49794,36.1,1,8/15/11,18
12250.97819,26.1,1,8/16/11,9
13355.30432,25.1,1,8/16/11,10
14470.15794,25.1,1,8/16/11,11
15566.55031,27.1,1,8/16/11,12
16588.21653,28.1,1,8/16/11,13
17407.84851,31.1,1,8/16/11,14
18166.14957,32.1,1,8/16/11,15
18647.68866,34.1,1,8/16/11,16
18697.92757,35.1,1,8/16/11,17
18475.78209,36.1,1,8/16/11,18
12525.51299,26.1,1,8/17/11,9
13599.79588,26.1,1,8/17/11,10
14805.90089,26.1,1,8/17/11,11
16022.69078,27.1,1,8/17/11,12
17057.36798,29.1,1,8/17/11,13
17881.43852,31.1,1,8/17/11,14
18577.01128,33.1,1,8/17/11,15
19020.81669,34.1,1,8/17/11,16
19085.77216,36.1,1,8/17/11,17
18863.54759,37.1,1,8/17/11,18
12607.1736,27.1,1,8/18/11,9
13718.85369,27.1,1,8/18/11,10
14985.16018,27.1,1,8/18/11,11
16118.74971,29.1,1,8/18/11,12
17117.65684,29.1,1,8/18/11,13
18025.71699,31.1,1,8/18/11,14
18761.70275,33.1,1,8/18/11,15
19238.55939,34.1,1,8/18/11,16
19321.00837,36.1,1,8/18/11,17
19113.30245,37.1,1,8/18/11,18
12700.24324,27.1,1,8/19/11,9
13713.39885,27.1,1,8/19/11,10
14788.70756,27.1,1,8/19/11,11
15898.19735,27.1,1,8/19/11,12
16889.24117,29.1,1,8/19/11,13
17823.34617,31.1,1,8/19/11,14
18596.54042,33.1,1,8/19/11,15
19059.17939,34.1,1,8/19/11,16
19003.94098,36.1,1,8/19/11,17
18714.14222,36.1,1,8/19/11,18
12145.86299,28.1,0,8/20/11,9
13279.10922,27.1,0,8/20/11,10
14414.09917,27.1,0,8/20/11,11
15531.03003,28.1,0,8/20/11,12
16425.10783,29.1,0,8/20/11,13
17072.65376,32.1,0,8/20/11,14
17534.47925,33.1,0,8/20/11,15
17709.22775,34.1,0,8/20/11,16
17600.71107,36.1,0,8/20/11,17
17163.32424,37.1,0,8/20/11,18
10791.51165,26.1,0,8/21/11,9
11918.20903,27.1,0,8/21/11,10
13115.67355,26.1,0,8/21/11,11
14380.23858,28.1,0,8/21/11,12
15447.45241,29.1,0,8/21/11,13
16266.53935,31.1,0,8/21/11,14
16940.74347,32.1,0,8/21/11,15
17250.89528,34.1,0,8/21/11,16
17130.90466,35.1,0,8/21/11,17
16995.69947,35.1,0,8/21/11,18
12252.83794,26.1,1,8/22/11,9
13244.25052,26.1,1,8/22/11,10
14296.35037,27.1,1,8/22/11,11
15357.76111,27.1,1,8/22/11,12
16358.05376,29.1,1,8/22/11,13
17240.99129,30.1,1,8/22/11,14
17839.26926,32.1,1,8/22/11,15
18259.41403,33.1,1,8/22/11,16
18404.12566,34.1,1,8/22/11,17
18164.34459,36.1,1,8/22/11,18
12346.67482,26.1,1,8/23/11,9
13421.51908,27.1,1,8/23/11,10
14522.72785,26.1,1,8/23/11,11
15543.19034,27.1,1,8/23/11,12
16473.88842,29.1,1,8/23/11,13
17333.36244,31.1,1,8/23/11,14
17966.13242,33.1,1,8/23/11,15
18415.08568,34.1,1,8/23/11,16
18610.03243,35.1,1,8/23/11,17
18392.53291,37.1,1,8/23/11,18
12449.64877,27.1,1,8/24/11,9
13412.36783,27.1,1,8/24/11,10
14539.33265,27.1,1,8/24/11,11
15568.56329,28.1,1,8/24/11,12
16456.33412,29.1,1,8/24/11,13
17236.53291,31.1,1,8/24/11,14
17875.96268,32.1,1,8/24/11,15
18205.2703,33.1,1,8/24/11,16
18217.44455,34.1,1,8/24/11,17
17905.79935,36.1,1,8/24/11,18
11684.52001,26.35,1,8/25/11,9
12267.8577,26.1,1,8/25/11,10
12961.75145,26.1,1,8/25/11,11
13181.74526,26.1,1,8/25/11,12
13316.28425,27.1,1,8/25/11,13
13757.62395,27.1,1,8/25/11,14
14392.01325,24.85,1,8/25/11,15
15118.20672,24.1,1,8/25/11,16
15604.68681,25.1,1,8/25/11,17
15609.16323,27.1,1,8/25/11,18
11446.56095,25.1,1,8/26/11,9
12552.00406,26.1,1,8/26/11,10
13707.91514,26.1,1,8/26/11,11
14936.59254,27.1,1,8/26/11,12
15984.60305,29.1,1,8/26/11,13
16919.44671,31.1,1,8/26/11,14
17581.206,33.1,1,8/26/11,15
17980.79676,34.1,1,8/26/11,16
18103.73769,35.1,1,8/26/11,17
17823.57488,36.1,1,8/26/11,18
11465.16889,27.1,0,8/27/11,9
12675.26616,25.1,0,8/27/11,10
13936.57781,25.1,0,8/27/11,11
15228.56874,27.1,0,8/27/11,12
16479.5523,28.1,0,8/27/11,13
17375.01268,30.1,0,8/27/11,14
18040.32496,32.35,0,8/27/11,15
18384.65281,34.6,0,8/27/11,16
18406.22025,37.1,0,8/27/11,17
18129.36084,38.1,0,8/27/11,18
10528.72255,27.1,0,8/28/11,9
11774.68653,26.1,0,8/28/11,10
13234.17009,26.1,0,8/28/11,11
14723.74757,27.1,0,8/28/11,12
16024.8474,29.1,0,8/28/11,13
17016.06258,33.1,0,8/28/11,14
17813.71168,35.1,0,8/28/11,15
18247.4302,37.1,0,8/28/11,16
18348.665,38.1,0,8/28/11,17
18158.98344,38.1,0,8/28/11,18
12096.37689,26.1,1,8/29/11,9
13031.5729,26.1,1,8/29/11,10
14165.95956,24.1,1,8/29/11,11
15308.56565,26.1,1,8/29/11,12
16427.81065,28.1,1,8/29/11,13
17463.55539,32.1,1,8/29/11,14
18293.70435,34.1,1,8/29/11,15
18832.69921,36.1,1,8/29/11,16
18972.35752,37.1,1,8/29/11,17
18775.53711,38.1,1,8/29/11,18
12381.42135,27.1,1,8/30/11,9
13344.23816,27.1,1,8/30/11,10
14408.47741,26.1,1,8/30/11,11
15476.43867,28.1,1,8/30/11,12
16422.39843,30.1,1,8/30/11,13
17302.3864,32.1,1,8/30/11,14
17987.08903,33.1,1,8/30/11,15
18439.05233,34.1,1,8/30/11,16
18541.70029,34.1,1,8/30/11,17
18207.10857,37.1,1,8/30/11,18
11905.14919,26.1,1,8/31/11,9
12935.53281,26.1,1,8/31/11,10
14068.86289,26.1,1,8/31/11,11
15078.14336,27.1,1,8/31/11,12
16050.40691,29.1,1,8/31/11,13
16912.91587,30.1,1,8/31/11,14
17521.32643,33.1,1,8/31/11,15
17898.12757,34.1,1,8/31/11,16
17932.80322,34.1,1,8/31/11,17
17622.36634,36.1,1,8/31/11,18
10301.68725,23.1,1,6/1/12,9
11036.90317,23.1,1,6/1/12,10
11877.76865,23.1,1,6/1/12,11
12689.44564,23.1,1,6/1/12,12
13435.35413,25.1,1,6/1/12,13
14263.843,26.1,1,6/1/12,14
14930.60995,28.1,1,6/1/12,15
15450.57861,29.1,1,6/1/12,16
15686.76261,30.1,1,6/1/12,17
15571.94681,31.1,1,6/1/12,18
9999.191924,22.1,0,6/2/12,9
11159.19395,22.1,0,6/2/12,10
12200.65163,22.1,0,6/2/12,11
13217.71243,24.1,0,6/2/12,12
13969.73637,27.1,0,6/2/12,13
14522.82521,28.1,0,6/2/12,14
14980.31924,29.1,0,6/2/12,15
15317.23189,31.1,0,6/2/12,16
15409.24465,32.1,0,6/2/12,17
15200.05322,32.1,0,6/2/12,18
9840.280806,23.1,0,6/3/12,9
10959.39034,23.1,0,6/3/12,10
12042.27922,24.1,0,6/3/12,11
13035.0156,26.1,0,6/3/12,12
13924.10656,27.1,0,6/3/12,13
14615.06099,29.1,0,6/3/12,14
15101.68076,31.1,0,6/3/12,15
15323.07326,31.1,0,6/3/12,16
15343.43685,32.1,0,6/3/12,17
15008.04502,32.1,0,6/3/12,18
11588.57565,24.1,1,6/4/12,9
12489.66836,24.1,1,6/4/12,10
13477.8655,24.1,1,6/4/12,11
14379.154,26.1,1,6/4/12,12
15143.91587,28.1,1,6/4/12,13
15815.90326,29.1,1,6/4/12,14
16294.47454,30.1,1,6/4/12,15
16677.85574,31.1,1,6/4/12,16
16733.11401,32.1,1,6/4/12,17
16391.92988,33.1,1,6/4/12,18
11474.38175,24.1,1,6/5/12,9
12363.84273,24.1,1,6/5/12,10
13429.10566,24.1,1,6/5/12,11
14498.43779,26.1,1,6/5/12,12
15284.74421,28.1,1,6/5/12,13
16042.10405,29.1,1,6/5/12,14
16594.01993,31.1,1,6/5/12,15
16907.96987,32.1,1,6/5/12,16
16959.6879,33.1,1,6/5/12,17
16650.78847,33.1,1,6/5/12,18
11673.01732,24.1,1,6/6/12,9
12709.58976,24.1,1,6/6/12,10
13839.3163,24.1,1,6/6/12,11
14849.40805,26.1,1,6/6/12,12
15597.08592,27.1,1,6/6/12,13
16329.24993,29.1,1,6/6/12,14
16900.70201,31.1,1,6/6/12,15
17192.92785,32.1,1,6/6/12,16
17230.14847,33.1,1,6/6/12,17
16969.00987,34.1,1,6/6/12,18
11068.45106,24.1,1,6/7/12,9
11872.3846,24.1,1,6/7/12,10
12836.81601,24.1,1,6/7/12,11
13788.37076,24.1,1,6/7/12,12
14557.51354,26.1,1,6/7/12,13
15369.26919,27.1,1,6/7/12,14
16002.18991,28.1,1,6/7/12,15
16320.70919,30.1,1,6/7/12,16
16126.81134,31.1,1,6/7/12,17
15137.93709,32.1,1,6/7/12,18
10504.20557,23.1,1,6/8/12,9
11300.65135,23.1,1,6/8/12,10
12243.15961,23.1,1,6/8/12,11
13106.37067,24.1,1,6/8/12,12
13820.27713,26.1,1,6/8/12,13
14534.94237,28.1,1,6/8/12,14
15067.58396,29.1,1,6/8/12,15
15230.59552,31.1,1,6/8/12,16
14593.21351,31.1,1,6/8/12,17
13577.93321,31.1,1,6/8/12,18
9737.4748,23.1,0,6/9/12,9
10689.91633,23.1,0,6/9/12,10
11671.08753,23.1,0,6/9/12,11
12584.50041,23.1,0,6/9/12,12
13334.94779,26.1,0,6/9/12,13
14001.98161,27.1,0,6/9/12,14
14490.26636,28.1,0,6/9/12,15
14861.03111,29.1,0,6/9/12,16
14950.05677,31.1,0,6/9/12,17
14685.58095,31.1,0,6/9/12,18
9812.738941,23.1,0,6/10/12,9
10688.13176,24.1,0,6/10/12,10
11706.52158,23.1,0,6/10/12,11
12694.46262,24.6,0,6/10/12,12
13644.52102,26.6,0,6/10/12,13
14464.59164,29.1,0,6/10/12,14
15048.3387,30.1,0,6/10/12,15
15473.49323,31.1,0,6/10/12,16
15608.08677,32.1,0,6/10/12,17
15526.60672,33.1,0,6/10/12,18
12338.22615,26.1,1,6/11/12,9
13364.89506,26.6,1,6/11/12,10
14426.59745,26.1,1,6/11/12,11
15320.0876,28.1,1,6/11/12,12
15958.87553,29.1,1,6/11/12,13
16616.56764,31.1,1,6/11/12,14
17015.99076,32.1,1,6/11/12,15
17247.89865,33.1,1,6/11/12,16
17210.32227,33.1,1,6/11/12,17
16924.21915,34.1,1,6/11/12,18
12237.3947,27.1,1,6/12/12,9
13066.91328,27.1,1,6/12/12,10
14025.41786,27.1,1,6/12/12,11
14812.35878,28.1,1,6/12/12,12
15514.01526,29.1,1,6/12/12,13
16172.04105,29.1,1,6/12/12,14
16552.91102,30.1,1,6/12/12,15
16612.81789,32.1,1,6/12/12,16
16040.59964,32.1,1,6/12/12,17
14439.98327,32.1,1,6/12/12,18
10683.01916,23.1,1,6/13/12,9
11623.43965,23.1,1,6/13/12,10
12644.12502,24.1,1,6/13/12,11
13537.70631,24.1,1,6/13/12,12
14257.83219,27.1,1,6/13/12,13
14744.34605,29.1,1,6/13/12,14
15322.8059,30.1,1,6/13/12,15
15913.84571,31.1,1,6/13/12,16
16171.69258,29.1,1,6/13/12,17
16058.75195,29.1,1,6/13/12,18
11783.26254,26.1,1,6/14/12,9
12830.16891,25.1,1,6/14/12,10
13841.43509,25.1,1,6/14/12,11
14736.59258,27.1,1,6/14/12,12
15335.6172,28.1,1,6/14/12,13
15885.96463,30.1,1,6/14/12,14
16383.28391,31.1,1,6/14/12,15
16616.27043,32.1,1,6/14/12,16
16578.06957,32.1,1,6/14/12,17
16065.41632,33.1,1,6/14/12,18
11893.97946,25.1,1,6/15/12,9
12798.49175,25.1,1,6/15/12,10
13622.70537,25.1,1,6/15/12,11
14432.22765,27.1,1,6/15/12,12
15103.86103,29.1,1,6/15/12,13
15807.7013,31.1,1,6/15/12,14
16340.74295,31.1,1,6/15/12,15
16724.83414,32.1,1,6/15/12,16
16840.29703,32.1,1,6/15/12,17
16533.84056,33.1,1,6/15/12,18
10409.86002,26.1,0,6/16/12,9
11365.23094,26.1,0,6/16/12,10
12199.01127,26.1,0,6/16/12,11
12579.09122,27.6,0,6/16/12,12
12602.72164,28.1,0,6/16/12,13
12490.94308,29.1,0,6/16/12,14
12445.36944,30.1,0,6/16/12,15
12836.72368,29.1,0,6/16/12,16
13330.20713,30.1,0,6/16/12,17
13508.74605,30.1,0,6/16/12,18
9711.700715,24.1,0,6/17/12,9
10725.53705,25.1,0,6/17/12,10
11652.15599,24.1,0,6/17/12,11
12456.15906,27.1,0,6/17/12,12
13140.31131,28.1,0,6/17/12,13
13675.66857,29.1,0,6/17/12,14
14089.32618,30.1,0,6/17/12,15
14349.84093,31.1,0,6/17/12,16
14429.47381,32.1,0,6/17/12,17
14348.83026,32.1,0,6/17/12,18
11172.07447,24.1,1,6/18/12,9
12138.78005,24.1,1,6/18/12,10
13073.57032,24.1,1,6/18/12,11
13788.84016,26.1,1,6/18/12,12
14195.52806,27.1,1,6/18/12,13
14583.12493,29.1,1,6/18/12,14
14815.97623,29.1,1,6/18/12,15
14939.81082,30.1,1,6/18/12,16
14906.85651,29.1,1,6/18/12,17
14673.04545,29.1,1,6/18/12,18
11363.9617,26.1,1,6/19/12,9
12131.80846,24.1,1,6/19/12,10
12759.11139,24.1,1,6/19/12,11
12718.02783,25.1,1,6/19/12,12
12810.72232,26.1,1,6/19/12,13
13081.92965,28.1,1,6/19/12,14
13317.9829,27.1,1,6/19/12,15
13035.91806,27.6,1,6/19/12,16
12343.47812,28.1,1,6/19/12,17
11940.76485,28.1,1,6/19/12,18
11184.62884,24.1,1,6/20/12,9
12048.01668,24.1,1,6/20/12,10
12921.81266,24.1,1,6/20/12,11
13546.72675,26.1,1,6/20/12,12
13681.31348,28.1,1,6/20/12,13
13596.35407,29.1,1,6/20/12,14
13611.144,30.1,1,6/20/12,15
13838.35728,29.1,1,6/20/12,16
13852.05861,30.1,1,6/20/12,17
13617.61229,29.1,1,6/20/12,18
11054.6795,25.1,1,6/21/12,9
12079.17519,24.1,1,6/21/12,10
12991.87073,24.1,1,6/21/12,11
13793.19117,26.1,1,6/21/12,12
14376.25588,28.1,1,6/21/12,13
14942.86646,29.1,1,6/21/12,14
15376.43097,30.1,1,6/21/12,15
15608.25144,31.1,1,6/21/12,16
15524.51693,32.1,1,6/21/12,17
15129.09927,32.1,1,6/21/12,18
11081.89218,25.1,1,6/22/12,9
12091.30098,24.1,1,6/22/12,10
13107.29336,25.1,1,6/22/12,11
14017.3813,27.1,1,6/22/12,12
14727.71166,29.1,1,6/22/12,13
15394.60379,31.1,1,6/22/12,14
15836.31362,32.1,1,6/22/12,15
16121.43002,33.1,1,6/22/12,16
16230.23052,33.1,1,6/22/12,17
16069.63125,34.1,1,6/22/12,18
10438.71092,25.1,0,6/23/12,9
11646.22446,24.1,0,6/23/12,10
12870.84119,25.1,0,6/23/12,11
13901.39106,27.1,0,6/23/12,12
14644.70362,29.1,0,6/23/12,13
15187.86109,31.1,0,6/23/12,14
15596.47664,32.1,0,6/23/12,15
15886.05536,34.1,0,6/23/12,16
16029.89817,34.1,0,6/23/12,17
15904.48592,34.1,0,6/23/12,18
10579.40982,26.1,0,6/24/12,9
11772.84118,26.1,0,6/24/12,10
13034.61257,27.1,0,6/24/12,11
14230.46339,28.1,0,6/24/12,12
15132.4892,29.1,0,6/24/12,13
15873.62327,32.1,0,6/24/12,14
16384.91278,33.1,0,6/24/12,15
16714.38573,35.1,0,6/24/12,16
16857.90311,36.1,0,6/24/12,17
16803.91233,36.1,0,6/24/12,18
12366.09678,28.1,1,6/25/12,9
13574.22353,28.1,1,6/25/12,10
14826.91924,28.1,1,6/25/12,11
15906.24576,29.1,1,6/25/12,12
16732.11657,31.1,1,6/25/12,13
17409.91803,33.1,1,6/25/12,14
17918.21089,35.1,1,6/25/12,15
18208.39948,36.1,1,6/25/12,16
18231.85233,37.1,1,6/25/12,17
18032.69202,38.1,1,6/25/12,18
12725.69079,29.1,1,6/26/12,9
13935.62379,28.1,1,6/26/12,10
15280.44894,29.1,1,6/26/12,11
16526.26632,31.1,1,6/26/12,12
17439.40458,33.1,1,6/26/12,13
18079.54908,34.6,1,6/26/12,14
18410.63788,36.1,1,6/26/12,15
